split,track,stem,start_sec,end_sec,rms_dbfs,active_frame_ratio
train,Clara Berry And Wooldog - Waltz For My Victims,other,30.000,40.000,-22.884,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,40.000,50.000,-20.268,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,40.000,50.000,-26.625,0.820000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,40.000,50.000,-32.992,0.460000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,40.000,50.000,-29.063,0.995000
train,Clara Berry And Wooldog - Waltz For My Victims,other,40.000,50.000,-22.535,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,50.000,60.000,-18.961,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,50.000,60.000,-23.850,0.950000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,50.000,60.000,-33.682,0.550000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,50.000,60.000,-28.098,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,other,50.000,60.000,-21.745,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,60.000,70.000,-18.169,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,60.000,70.000,-32.350,0.265000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,60.000,70.000,-31.533,0.575000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,60.000,70.000,-28.221,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,other,60.000,70.000,-19.064,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,70.000,80.000,-20.021,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,70.000,80.000,-28.892,0.475000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,70.000,80.000,-33.171,0.465000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,70.000,80.000,-27.697,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,other,70.000,80.000,-21.826,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,80.000,90.000,-20.701,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,80.000,90.000,-26.202,0.750000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,80.000,90.000,-32.192,0.495000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,80.000,90.000,-28.317,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,other,80.000,90.000,-23.612,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,90.000,100.000,-19.780,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,90.000,100.000,-27.229,0.875000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,90.000,100.000,-32.113,0.475000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,90.000,100.000,-27.555,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,other,90.000,100.000,-21.981,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,100.000,110.000,-20.833,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,100.000,110.000,-29.082,0.675000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,100.000,110.000,-33.455,0.485000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,100.000,110.000,-27.019,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,other,100.000,110.000,-23.616,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,110.000,120.000,-19.660,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,110.000,120.000,-25.959,0.895000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,110.000,120.000,-31.991,0.550000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,110.000,120.000,-27.214,0.975000
train,Clara Berry And Wooldog - Waltz For My Victims,other,110.000,120.000,-22.514,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,120.000,130.000,-20.523,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,120.000,130.000,-37.231,0.215000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,120.000,130.000,-33.345,0.425000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,120.000,130.000,-29.734,0.990000
train,Clara Berry And Wooldog - Waltz For My Victims,other,120.000,130.000,-21.450,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,130.000,140.000,-18.532,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,130.000,140.000,-73.824,0.000000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,130.000,140.000,-31.393,0.615000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,130.000,140.000,-26.298,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,other,130.000,140.000,-19.607,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,140.000,150.000,-20.196,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,140.000,150.000,-73.807,0.000000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,140.000,150.000,-31.609,0.515000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,140.000,150.000,-27.003,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,other,140.000,150.000,-21.678,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,150.000,160.000,-23.607,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,150.000,160.000,-73.824,0.000000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,150.000,160.000,-32.771,0.275000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,150.000,160.000,-32.476,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,other,150.000,160.000,-24.924,1.000000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,160.000,170.000,-48.724,0.260000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,160.000,170.000,-73.811,0.000000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,160.000,170.000,-75.052,0.000000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,160.000,170.000,-51.000,0.225000
train,Clara Berry And Wooldog - Waltz For My Victims,other,160.000,170.000,-52.744,0.105000
train,Clara Berry And Wooldog - Waltz For My Victims,mixture,170.000,175.430,-60.559,0.000000
train,Clara Berry And Wooldog - Waltz For My Victims,vocals,170.000,175.430,-73.832,0.000000
train,Clara Berry And Wooldog - Waltz For My Victims,drums,170.000,175.430,-75.094,0.000000
train,Clara Berry And Wooldog - Waltz For My Victims,bass,170.000,175.430,-80.997,0.000000
train,Clara Berry And Wooldog - Waltz For My Victims,other,170.000,175.430,-60.934,0.000000
train,Fergessen - The Wind,mixture,0.000,10.000,-27.613,0.550000
train,Fergessen - The Wind,vocals,0.000,10.000,-240.000,0.000000
train,Fergessen - The Wind,drums,0.000,10.000,-35.895,0.090000
train,Fergessen - The Wind,bass,0.000,10.000,-33.183,0.095000
train,Fergessen - The Wind,other,0.000,10.000,-29.190,0.550000
train,Fergessen - The Wind,mixture,10.000,20.000,-18.573,1.000000
train,Fergessen - The Wind,vocals,10.000,20.000,-25.133,0.520000
train,Fergessen - The Wind,drums,10.000,20.000,-26.280,0.940000
train,Fergessen - The Wind,bass,10.000,20.000,-26.130,0.950000
train,Fergessen - The Wind,other,10.000,20.000,-22.283,0.965000
train,Fergessen - The Wind,mixture,20.000,30.000,-19.413,1.000000
train,Fergessen - The Wind,vocals,20.000,30.000,-24.285,0.555000
train,Fergessen - The Wind,drums,20.000,30.000,-25.635,1.000000
train,Fergessen - The Wind,bass,20.000,30.000,-27.738,0.755000
train,Fergessen - The Wind,other,20.000,30.000,-24.812,1.000000
train,Fergessen - The Wind,mixture,30.000,40.000,-17.483,1.000000
train,Fergessen - The Wind,vocals,30.000,40.000,-21.702,0.635000
train,Fergessen - The Wind,drums,30.000,40.000,-25.270,1.000000
train,Fergessen - The Wind,bass,30.000,40.000,-27.617,0.820000
train,Fergessen - The Wind,other,30.000,40.000,-21.993,1.000000
train,Fergessen - The Wind,mixture,40.000,50.000,-17.582,1.000000
train,Fergessen - The Wind,vocals,40.000,50.000,-22.195,0.625000
train,Fergessen - The Wind,drums,40.000,50.000,-25.620,0.990000
train,Fergessen - The Wind,bass,40.000,50.000,-27.489,0.795000
train,Fergessen - The Wind,other,40.000,50.000,-21.690,1.000000
train,Fergessen - The Wind,mixture,50.000,60.000,-19.427,1.000000
train,Fergessen - The Wind,vocals,50.000,60.000,-24.019,0.775000
train,Fergessen - The Wind,drums,50.000,60.000,-25.607,0.985000
train,Fergessen - The Wind,bass,50.000,60.000,-28.070,0.900000
train,Fergessen - The Wind,other,50.000,60.000,-25.110,0.995000
train,Fergessen - The Wind,mixture,60.000,70.000,-17.918,1.000000
train,Fergessen - The Wind,vocals,60.000,70.000,-22.131,0.715000
train,Fergessen - The Wind,drums,60.000,70.000,-24.903,1.000000
train,Fergessen - The Wind,bass,60.000,70.000,-27.736,0.845000
train,Fergessen - The Wind,other,60.000,70.000,-22.790,1.000000
train,Fergessen - The Wind,mixture,70.000,80.000,-17.074,1.000000
train,Fergessen - The Wind,vocals,70.000,80.000,-21.164,0.740000
train,Fergessen - The Wind,drums,70.000,80.000,-25.454,1.000000
train,Fergessen - The Wind,bass,70.000,80.000,-27.307,0.860000
train,Fergessen - The Wind,other,70.000,80.000,-21.621,1.000000
train,Fergessen - The Wind,mixture,80.000,90.000,-17.480,1.000000
train,Fergessen - The Wind,vocals,80.000,90.000,-22.385,0.540000
train,Fergessen - The Wind,drums,80.000,90.000,-25.283,1.000000
train,Fergessen - The Wind,bass,80.000,90.000,-27.457,0.880000
train,Fergessen - The Wind,other,80.000,90.000,-21.377,1.000000
train,Fergessen - The Wind,mixture,90.000,100.000,-17.684,1.000000
train,Fergessen - The Wind,vocals,90.000,100.000,-22.532,0.645000
train,Fergessen - The Wind,drums,90.000,100.000,-25.328,0.990000
train,Fergessen - The Wind,bass,90.000,100.000,-27.635,0.850000
train,Fergessen - The Wind,other,90.000,100.000,-21.538,1.000000
train,Fergessen - The Wind,mixture,100.000,110.000,-17.325,1.000000
train,Fergessen - The Wind,vocals,100.000,110.000,-20.999,0.795000
train,Fergessen - The Wind,drums,100.000,110.000,-25.460,0.845000
train,Fergessen - The Wind,bass,100.000,110.000,-27.855,0.815000
train,Fergessen - The Wind,other,100.000,110.000,-21.949,1.000000
train,Fergessen - The Wind,mixture,110.000,120.000,-17.464,1.000000
train,Fergessen - The Wind,vocals,110.000,120.000,-23.776,0.575000
train,Fergessen - The Wind,drums,110.000,120.000,-23.960,0.990000
train,Fergessen - The Wind,bass,110.000,120.000,-25.878,0.905000
train,Fergessen - The Wind,other,110.000,120.000,-21.075,1.000000
train,Fergessen - The Wind,mixture,120.000,130.000,-16.518,1.000000
train,Fergessen - The Wind,vocals,120.000,130.000,-21.550,0.925000
train,Fergessen - The Wind,drums,120.000,130.000,-25.778,1.000000
train,Fergessen - The Wind,bass,120.000,130.000,-27.741,0.870000
train,Fergessen - The Wind,other,120.000,130.000,-19.589,1.000000
train,Fergessen - The Wind,mixture,130.000,140.000,-17.088,1.000000
train,Fergessen - The Wind,vocals,130.000,140.000,-22.734,0.980000
train,Fergessen - The Wind,drums,130.000,140.000,-25.359,1.000000
train,Fergessen - The Wind,bass,130.000,140.000,-27.319,0.825000
train,Fergessen - The Wind,other,130.000,140.000,-20.254,1.000000
train,Fergessen - The Wind,mixture,140.000,150.000,-16.306,1.000000
train,Fergessen - The Wind,vocals,140.000,150.000,-19.783,0.975000
train,Fergessen - The Wind,drums,140.000,150.000,-25.221,0.995000
train,Fergessen - The Wind,bass,140.000,150.000,-27.675,0.895000
train,Fergessen - The Wind,other,140.000,150.000,-20.924,1.000000
train,Fergessen - The Wind,mixture,150.000,160.000,-16.570,1.000000
train,Fergessen - The Wind,vocals,150.000,160.000,-20.114,0.970000
train,Fergessen - The Wind,drums,150.000,160.000,-25.298,1.000000
train,Fergessen - The Wind,bass,150.000,160.000,-27.517,0.895000
train,Fergessen - The Wind,other,150.000,160.000,-21.264,1.000000
train,Fergessen - The Wind,mixture,160.000,170.000,-15.958,1.000000
train,Fergessen - The Wind,vocals,160.000,170.000,-19.170,0.955000
train,Fergessen - The Wind,drums,160.000,170.000,-24.974,1.000000
train,Fergessen - The Wind,bass,160.000,170.000,-26.680,0.980000
train,Fergessen - The Wind,other,160.000,170.000,-21.182,1.000000
train,Fergessen - The Wind,mixture,170.000,180.000,-17.209,1.000000
train,Fergessen - The Wind,vocals,170.000,180.000,-19.878,0.855000
train,Fergessen - The Wind,drums,170.000,180.000,-28.178,0.560000
train,Fergessen - The Wind,bass,170.000,180.000,-25.388,1.000000
train,Fergessen - The Wind,other,170.000,180.000,-22.887,1.000000
train,Fergessen - The Wind,mixture,180.000,190.000,-22.300,0.725000
train,Fergessen - The Wind,vocals,180.000,190.000,-27.889,0.280000
train,Fergessen - The Wind,drums,180.000,190.000,-30.259,0.275000
train,Fergessen - The Wind,bass,180.000,190.000,-29.436,0.725000
train,Fergessen - The Wind,other,180.000,190.000,-26.135,0.650000
train,Hop Along - Sister Cities,mixture,0.000,10.000,-17.487,1.000000
train,Hop Along - Sister Cities,vocals,0.000,10.000,-75.454,0.000000
train,Hop Along - Sister Cities,drums,0.000,10.000,-28.211,1.000000
train,Hop Along - Sister Cities,bass,0.000,10.000,-20.539,0.950000
train,Hop Along - Sister Cities,other,0.000,10.000,-21.299,0.965000
train,Hop Along - Sister Cities,mixture,10.000,20.000,-16.835,1.000000
train,Hop Along - Sister Cities,vocals,10.000,20.000,-75.528,0.000000
train,Hop Along - Sister Cities,drums,10.000,20.000,-28.738,1.000000
train,Hop Along - Sister Cities,bass,10.000,20.000,-20.506,1.000000
train,Hop Along - Sister Cities,other,10.000,20.000,-19.768,1.000000
train,Hop Along - Sister Cities,mixture,20.000,30.000,-16.542,1.000000
train,Hop Along - Sister Cities,vocals,20.000,30.000,-24.167,0.900000
train,Hop Along - Sister Cities,drums,20.000,30.000,-28.332,1.000000
train,Hop Along - Sister Cities,bass,20.000,30.000,-20.676,0.990000
train,Hop Along - Sister Cities,other,20.000,30.000,-20.957,1.000000
train,Hop Along - Sister Cities,mixture,30.000,40.000,-16.871,1.000000
train,Hop Along - Sister Cities,vocals,30.000,40.000,-24.786,0.995000
train,Hop Along - Sister Cities,drums,30.000,40.000,-28.614,1.000000
train,Hop Along - Sister Cities,bass,30.000,40.000,-20.463,0.995000
train,Hop Along - Sister Cities,other,30.000,40.000,-21.549,1.000000
train,Hop Along - Sister Cities,mixture,40.000,50.000,-16.444,1.000000
train,Hop Along - Sister Cities,vocals,40.000,50.000,-23.065,0.950000
train,Hop Along - Sister Cities,drums,40.000,50.000,-27.894,1.000000
train,Hop Along - Sister Cities,bass,40.000,50.000,-20.632,0.995000
train,Hop Along - Sister Cities,other,40.000,50.000,-21.193,1.000000
train,Hop Along - Sister Cities,mixture,50.000,60.000,-16.261,1.000000
train,Hop Along - Sister Cities,vocals,50.000,60.000,-23.053,0.970000
train,Hop Along - Sister Cities,drums,50.000,60.000,-28.431,1.000000
train,Hop Along - Sister Cities,bass,50.000,60.000,-20.909,1.000000
train,Hop Along - Sister Cities,other,50.000,60.000,-20.642,1.000000
train,Hop Along - Sister Cities,mixture,60.000,70.000,-15.666,1.000000
train,Hop Along - Sister Cities,vocals,60.000,70.000,-22.603,1.000000
train,Hop Along - Sister Cities,drums,60.000,70.000,-26.786,1.000000
train,Hop Along - Sister Cities,bass,60.000,70.000,-20.423,1.000000
train,Hop Along - Sister Cities,other,60.000,70.000,-19.895,1.000000
train,Hop Along - Sister Cities,mixture,70.000,80.000,-15.829,1.000000
train,Hop Along - Sister Cities,vocals,70.000,80.000,-24.787,0.625000
train,Hop Along - Sister Cities,drums,70.000,80.000,-26.845,1.000000
train,Hop Along - Sister Cities,bass,70.000,80.000,-20.529,1.000000
train,Hop Along - Sister Cities,other,70.000,80.000,-19.210,1.000000
train,Hop Along - Sister Cities,mixture,80.000,90.000,-15.886,1.000000
train,Hop Along - Sister Cities,vocals,80.000,90.000,-22.460,1.000000
train,Hop Along - Sister Cities,drums,80.000,90.000,-28.360,1.000000
train,Hop Along - Sister Cities,bass,80.000,90.000,-20.456,0.995000
train,Hop Along - Sister Cities,other,80.000,90.000,-20.153,1.000000
train,Hop Along - Sister Cities,mixture,90.000,100.000,-15.303,1.000000
train,Hop Along - Sister Cities,vocals,90.000,100.000,-20.331,1.000000
train,Hop Along - Sister Cities,drums,90.000,100.000,-28.333,1.000000
train,Hop Along - Sister Cities,bass,90.000,100.000,-20.484,1.000000
train,Hop Along - Sister Cities,other,90.000,100.000,-20.233,1.000000
train,Hop Along - Sister Cities,mixture,100.000,110.000,-16.148,1.000000
train,Hop Along - Sister Cities,vocals,100.000,110.000,-22.498,0.790000
train,Hop Along - Sister Cities,drums,100.000,110.000,-27.946,1.000000
train,Hop Along - Sister Cities,bass,100.000,110.000,-20.552,1.000000
train,Hop Along - Sister Cities,other,100.000,110.000,-20.845,1.000000
train,Hop Along - Sister Cities,mixture,110.000,120.000,-16.240,1.000000
train,Hop Along - Sister Cities,vocals,110.000,120.000,-23.621,1.000000
train,Hop Along - Sister Cities,drums,110.000,120.000,-27.439,1.000000
train,Hop Along - Sister Cities,bass,110.000,120.000,-20.881,0.995000
train,Hop Along - Sister Cities,other,110.000,120.000,-20.331,1.000000
train,Hop Along - Sister Cities,mixture,120.000,130.000,-15.129,1.000000
train,Hop Along - Sister Cities,vocals,120.000,130.000,-22.462,0.810000
train,Hop Along - Sister Cities,drums,120.000,130.000,-25.816,1.000000
train,Hop Along - Sister Cities,bass,120.000,130.000,-21.066,1.000000
train,Hop Along - Sister Cities,other,120.000,130.000,-18.337,1.000000
train,Hop Along - Sister Cities,mixture,130.000,140.000,-15.359,1.000000
train,Hop Along - Sister Cities,vocals,130.000,140.000,-24.137,0.670000
train,Hop Along - Sister Cities,drums,130.000,140.000,-26.049,1.000000
train,Hop Along - Sister Cities,bass,130.000,140.000,-20.927,1.000000
train,Hop Along - Sister Cities,other,130.000,140.000,-18.469,1.000000
train,Hop Along - Sister Cities,mixture,140.000,150.000,-16.251,1.000000
train,Hop Along - Sister Cities,vocals,140.000,150.000,-22.303,1.000000
train,Hop Along - Sister Cities,drums,140.000,150.000,-28.307,1.000000
train,Hop Along - Sister Cities,bass,140.000,150.000,-20.513,0.995000
train,Hop Along - Sister Cities,other,140.000,150.000,-21.320,1.000000
train,Hop Along - Sister Cities,mixture,150.000,160.000,-16.337,1.000000
train,Hop Along - Sister Cities,vocals,150.000,160.000,-22.653,1.000000
